full_id,tray_id,country_transc,country_est,country_all,continent,latitude,longitude,country_source,transcription_from,,,,,,,,,,,,,,,,,
34_7_3_tray_11_spec_018,34_7_3_tray_11,United States of America,transcribed,United States of America,North America,37.62347924,-121.9708147,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_11_spec_019,34_7_3_tray_11,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_11_spec_020,34_7_3_tray_11,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_11_spec_021,34_7_3_tray_11,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_11_spec_022,34_7_3_tray_11,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_11_spec_023,34_7_3_tray_11,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_11_spec_024,34_7_3_tray_11,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_11_spec_025,34_7_3_tray_11,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_11_spec_026,34_7_3_tray_11,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_11_spec_027,34_7_3_tray_11,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_11_spec_028,34_7_3_tray_11,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_11_spec_029,34_7_3_tray_11,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_11_spec_030,34_7_3_tray_11,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_11_spec_031,34_7_3_tray_11,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_11_spec_032,34_7_3_tray_11,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_001,34_7_3_tray_12,United States of America,transcribed,United States of America,North America,43.9892737,-123.0936,transcribed,manual,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_002,34_7_3_tray_12,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_003,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_004,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_005,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_006,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_007,34_7_3_tray_12,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_008,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_009,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_010,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_011,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_012,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_013,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_014,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_015,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_016,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_017,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_018,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_019,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_020,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_021,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_022,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_023,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_024,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_025,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_026,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_027,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_028,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_029,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_030,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_12_spec_031,34_7_3_tray_12,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_13_spec_001,34_7_3_tray_13,Brazil,transcribed,Brazil,South America,-11.584582,-50.671866,transcribed,manual,,,,,,,,,,,,,,,,,
34_7_3_tray_13_spec_002,34_7_3_tray_13,Brazil,transcribed,Brazil,South America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_13_spec_003,34_7_3_tray_13,Brazil,transcribed,Brazil,South America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_13_spec_004,34_7_3_tray_13,,Brazil,Brazil,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_13_spec_005,34_7_3_tray_13,,Brazil,Brazil,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_13_spec_006,34_7_3_tray_13,,Brazil,Brazil,South America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_001,34_7_3_tray_14,United States of America,transcribed,United States of America,North America,43.9892737,-123.0936,transcribed,manual,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_002,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_003,34_7_3_tray_14,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_004,34_7_3_tray_14,United States of America,transcribed,United States of America,North America,44.05964618,-123.1221961,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_005,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_006,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_007,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_008,34_7_3_tray_14,United States of America,transcribed,United States of America,North America,44.05964618,-123.1221961,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_009,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_010,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_011,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_012,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_013,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_014,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_015,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_016,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_017,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_018,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_019,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_020,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_021,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_022,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_023,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_024,34_7_3_tray_14,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_025,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_026,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_027,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_028,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_029,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_030,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_031,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_032,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_033,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_034,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_14_spec_035,34_7_3_tray_14,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_001,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,44.0528766,-123.09809,transcribed,manual,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_002,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,44.05964618,-123.1221961,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_003,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_004,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_005,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_006,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_007,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_008,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_009,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_010,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_011,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_012,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_013,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_014,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_015,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_016,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_017,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,44.05964618,-123.1221961,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_018,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,44.05964618,-123.1221961,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_019,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,44.05964618,-123.1221961,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_020,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_021,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,44.05964618,-123.1221961,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_022,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,44.05964618,-123.1221961,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_023,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,44.05964618,-123.1221961,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_024,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,44.05964618,-123.1221961,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_025,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,44.05964618,-123.1221961,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_026,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,44.05964618,-123.1221961,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_027,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_028,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,,,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_029,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,44.05964618,-123.1221961,transcribed,claude,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_030,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_031,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_032,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_033,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_034,34_7_3_tray_15,,United States of America,United States of America,North America,,,estimate,none,,,,,,,,,,,,,,,,,
34_7_3_tray_15_spec_035,34_7_3_tray_15,United States of America,transcribed,United States of America,North America,44.05964618,-123.1221961,transcribed,claude,,,,,,,,,,,,,,,,,
